STATEFP,COUNTYFP,state_abb,state,county,pct.forest,pct.employees,pct.earnings,pct.indigenous,nonmetro,rural
18,163,IN,Indiana,Vanderburgh,9.46,0.29,0.33,0.27,0,0
18,165,IN,Indiana,Vermillion,10.49,0,0,0.31,0,0
18,167,IN,Indiana,Vigo,21,0.16,0.19,0.22,0,0
18,169,IN,Indiana,Wabash,13.79,2.17,4.29,0.62,1,0
18,171,IN,Indiana,Warren,7.07,0,0,0.22,1,1
18,173,IN,Indiana,Warrick,30.11,0,0,0.15,0,0
18,175,IN,Indiana,Washington,39.41,5.01,5.53,0.28,0,0
18,177,IN,Indiana,Wayne,5.84,2.34,2.88,0.2,1,0
18,179,IN,Indiana,Wells,7.33,1.66,1.29,0.13,0,0
18,181,IN,Indiana,White,5.52,2.25,2.4,0.29,1,0
18,183,IN,Indiana,Whitley,12.17,1.75,1.71,0.37,0,0
19,1,IA,Iowa,Adair,5.77,0,0,0,1,1
19,3,IA,Iowa,Adams,2.59,0,0,0.08,1,1
19,5,IA,Iowa,Allamakee,39.94,0.05,0.01,0.25,1,0
19,7,IA,Iowa,Appanoose,25.12,0,0,0.18,1,0
19,9,IA,Iowa,Audubon,2.29,0,0,0.07,1,1
19,11,IA,Iowa,Benton,6.68,2.24,2.44,0.18,0,0
19,13,IA,Iowa,Black Hawk,6.41,1.3,1.19,0.77,0,0
19,15,IA,Iowa,Boone,7.64,0,0,0.85,1,0
19,17,IA,Iowa,Bremer,8.31,0,0,0.37,0,0
19,19,IA,Iowa,Buchanan,1.13,0,0,0.34,1,0
19,21,IA,Iowa,Buena Vista,2,0,0,0.49,1,0
19,23,IA,Iowa,Butler,3.18,0,0,0.25,1,1
19,25,IA,Iowa,Calhoun,0,0,0,0.65,1,1
19,27,IA,Iowa,Carroll,0,4.6,6,0.02,1,0
19,29,IA,Iowa,Cass,2.66,0,0,0.57,1,0
19,31,IA,Iowa,Cedar,3.35,0,0,0.24,1,0
19,33,IA,Iowa,Cerro Gordo,1.85,1.16,1.35,0.5,1,0
19,35,IA,Iowa,Cherokee,3.97,0,0,0.44,1,0
19,37,IA,Iowa,Chickasaw,2.47,1.14,0.48,0.28,1,0
19,39,IA,Iowa,Clarke,14.68,0,0,0.25,1,0
19,41,IA,Iowa,Clay,1.68,0,0,0.05,1,0
19,43,IA,Iowa,Clayton,23.96,0.62,0.68,0.2,1,1
19,45,IA,Iowa,Clinton,6.46,2.3,2.61,0.37,1,0
19,47,IA,Iowa,Crawford,4.17,0,0,0.71,1,0
19,49,IA,Iowa,Dallas,10.01,0,0,0.18,0,0
19,51,IA,Iowa,Davis,15.82,0,0,0,1,1
19,53,IA,Iowa,Decatur,28.79,0,0,0.85,1,1
19,55,IA,Iowa,Delaware,4.25,1.57,1.63,0.32,1,0
19,57,IA,Iowa,Des Moines,22.06,0,0,0.15,1,0
19,59,IA,Iowa,Dickinson,0.46,0.15,0.15,0.25,1,0
19,61,IA,Iowa,Dubuque,15.7,2.06,2.37,0.59,0,0
19,63,IA,Iowa,Emmet,1.17,0,0,0.29,1,0
19,65,IA,Iowa,Fayette,5.57,0,0,0.05,1,0
19,67,IA,Iowa,Floyd,10.48,0,0,0.74,1,0
19,69,IA,Iowa,Franklin,2.03,0,0,0.1,1,0
19,71,IA,Iowa,Fremont,9.33,0,0,0.69,1,1
19,73,IA,Iowa,Greene,8.3,0,0,0.13,1,0
19,75,IA,Iowa,Grundy,1.96,0,0,0.11,0,0
19,77,IA,Iowa,Guthrie,16.13,0,0,0.34,0,0
19,79,IA,Iowa,Hamilton,2.05,0,0,0.2,1,0
19,81,IA,Iowa,Hancock,0.05,0,0,0.31,1,0
19,83,IA,Iowa,Hardin,4.92,0,0,1.02,1,0
19,85,IA,Iowa,Harrison,8.48,0,0,0.56,0,0
19,87,IA,Iowa,Henry,12.46,0.63,0.48,0.3,1,0
19,89,IA,Iowa,Howard,11.35,0,0,0,1,0
19,91,IA,Iowa,Humboldt,2.25,0,0,0.43,1,0
19,93,IA,Iowa,Ida,1.28,0,0,0.69,1,1
19,95,IA,Iowa,Iowa,7.54,0,0,0.07,1,0
19,97,IA,Iowa,Jackson,22.33,0.47,0.53,0.71,1,0
19,99,IA,Iowa,Jasper,2.92,2.52,3.12,0.34,1,0
19,101,IA,Iowa,Jefferson,12.97,0,0,0.01,1,0
19,103,IA,Iowa,Johnson,10.09,0,0,0.26,0,0
19,105,IA,Iowa,Jones,6.93,0,0,0.03,0,0
19,107,IA,Iowa,Keokuk,5.65,0,0,0.17,1,1
19,109,IA,Iowa,Kossuth,0.97,0,0,0.17,1,0
19,111,IA,Iowa,Lee,20.31,0,0,0.24,1,0
19,113,IA,Iowa,Linn,9.47,0.48,0.69,0.3,0,0
19,115,IA,Iowa,Louisa,7.05,0,0,0.51,1,1
19,117,IA,Iowa,Lucas,22.45,0,0,0.01,1,0
19,119,IA,Iowa,Lyon,1.87,0.22,0.17,0.95,1,1
19,121,IA,Iowa,Madison,13.65,0,0,0.2,0,0
19,123,IA,Iowa,Mahaska,14.41,0,0,0.33,1,0
19,125,IA,Iowa,Marion,12.03,16.21,19.59,0.2,1,0
19,127,IA,Iowa,Marshall,5.51,0.55,0.36,0.35,1,0
19,129,IA,Iowa,Mills,12.26,0,0,0.9,0,0
19,131,IA,Iowa,Mitchell,2.68,0,0,0.65,1,0
19,133,IA,Iowa,Monona,8.21,0,0,2.06,1,0
19,135,IA,Iowa,Monroe,23.83,0,0,0,1,0
19,137,IA,Iowa,Montgomery,5.05,0,0,0.49,1,0
19,139,IA,Iowa,Muscatine,14.65,0.08,0.04,0.21,1,0
19,141,IA,Iowa,O'Brien,0.23,0,0,0.36,1,0
19,143,IA,Iowa,Osceola,0,0,0,0.29,1,0
19,145,IA,Iowa,Page,8.43,0,0,0.79,1,0
19,147,IA,Iowa,Palo Alto,1.69,0,0,0.18,1,0
19,149,IA,Iowa,Plymouth,4.31,0,0,0.51,0,0
19,151,IA,Iowa,Pocahontas,0.67,0,0,0.41,1,1
19,153,IA,Iowa,Polk,11.9,0.33,0.28,0.38,0,0
19,155,IA,Iowa,Pottawattamie,5.35,0.15,0.15,0.34,0,0
19,157,IA,Iowa,Poweshiek,5.29,0,0,0.05,1,0
19,159,IA,Iowa,Ringgold,5.93,0,0,0.36,1,1
19,161,IA,Iowa,Sac,1.1,0,0,0,1,1
19,163,IA,Iowa,Scott,8.48,0.06,0.04,0.37,0,0
19,165,IA,Iowa,Shelby,1.12,0,0,0.15,1,0
19,167,IA,Iowa,Sioux,0,1.26,1.52,0.36,1,0
19,169,IA,Iowa,Story,7.91,0,0,0.25,0,0
19,171,IA,Iowa,Tama,14.95,0,0,8.13,1,0
19,173,IA,Iowa,Taylor,5.56,0,0,0.23,1,1
19,175,IA,Iowa,Union,8.38,0,0,0.29,1,0
19,177,IA,Iowa,Van Buren,23.6,0,0,0,1,1
19,179,IA,Iowa,Wapello,23.45,0.11,0.07,0.67,1,0
19,181,IA,Iowa,Warren,10.25,0,0,0.48,0,0
19,183,IA,Iowa,Washington,7.26,1.08,1.31,0.27,0,0
19,185,IA,Iowa,Wayne,11.36,0,0,0.3,1,1
19,187,IA,Iowa,Webster,7.05,0,0,0.36,1,0
19,189,IA,Iowa,Winnebago,0,0,0,0.6,1,0
19,191,IA,Iowa,Winneshiek,14.06,0,0,0.11,1,0
19,193,IA,Iowa,Woodbury,4.35,0,0,2.19,0,0
19,195,IA,Iowa,Worth,0.68,0,0,0.07,1,1
19,197,IA,Iowa,Wright,3.05,0,0,0.35,1,0
20,1,KS,Kansas,Allen,7.42,0,0,0.35,1,0
20,3,KS,Kansas,Anderson,7.37,0,0,2.11,1,0
20,5,KS,Kansas,Atchison,8.19,0,0,0.53,1,0
20,7,KS,Kansas,Barber,6.06,0,0,1.04,1,1
20,9,KS,Kansas,Barton,1.11,0,0,1.35,1,0
20,11,KS,Kansas,Bourbon,21.96,0,0,0.48,1,0
20,13,KS,Kansas,Brown,4.23,0,0,8.17,1,0
20,15,KS,Kansas,Butler,6.34,0,0,0.82,0,0
20,17,KS,Kansas,Chase,4.98,0,0,0.49,1,1
20,19,KS,Kansas,Chautauqua,25.87,0,0,6.18,1,1
20,21,KS,Kansas,Cherokee,17.8,0,0,2.81,1,0
20,23,KS,Kansas,Cheyenne,0.43,0,0,0,1,1
20,25,KS,Kansas,Clark,0.81,0,0,1.22,1,1
20,27,KS,Kansas,Clay,5.61,0,0,0.66,1,0
20,29,KS,Kansas,Cloud,9.05,0,0,0.13,1,0
20,31,KS,Kansas,Coffey,8.89,0,0,0.78,1,0
20,33,KS,Kansas,Comanche,1.28,0,0,0,1,1
20,35,KS,Kansas,Cowley,3.85,1.38,1.46,1.91,1,0
20,37,KS,Kansas,Crawford,18.38,1.88,1.77,0.47,1,0
20,39,KS,Kansas,Decatur,0.28,0,0,0.9,1,1
20,41,KS,Kansas,Dickinson,0.97,0,0,0.88,1,0
20,43,KS,Kansas,Doniphan,16.58,1.55,1.17,0.9,0,0
20,45,KS,Kansas,Douglas,24.37,0,0,2.48,0,0
20,47,KS,Kansas,Edwards,0.59,0,0,0,1,1
20,49,KS,Kansas,Elk,6.12,0,0,1.8,1,1
20,51,KS,Kansas,Ellis,0.57,0,0,0.34,1,0
20,53,KS,Kansas,Ellsworth,5.14,0,0,0.89,1,0
20,55,KS,Kansas,Finney,0,0,0,0.43,1,0
20,57,KS,Kansas,Ford,0.71,0,0,0.51,1,0
20,59,KS,Kansas,Franklin,11.45,0.48,0.37,0.58,1,0
20,61,KS,Kansas,Geary,18.03,0,0,2.15,1,0
20,63,KS,Kansas,Gove,0,0,0,0.57,1,1
20,65,KS,Kansas,Graham,1.66,0,0,0.2,1,1
20,67,KS,Kansas,Grant,0,0,0,0,1,0
20,69,KS,Kansas,Gray,1.17,0,0,1.06,1,1
20,71,KS,Kansas,Greeley,0,0,0,0.58,1,1
20,73,KS,Kansas,Greenwood,9.99,0,0,0.15,1,0
20,75,KS,Kansas,Hamilton,0.76,0,0,0,1,1
20,77,KS,Kansas,Harper,1.99,0,0,2.54,1,1
20,79,KS,Kansas,Harvey,2.15,0.68,0.77,0.92,0,0
20,81,KS,Kansas,Haskell,0,0,0,0.57,1,1
20,83,KS,Kansas,Hodgeman,0,0,0,0.27,1,1
20,85,KS,Kansas,Jackson,5.43,0,0,7.39,0,0
20,87,KS,Kansas,Jefferson,21.84,0,0,0.68,0,0
20,89,KS,Kansas,Jewell,3.24,0,0,0.65,1,1
20,91,KS,Kansas,Johnson,3.77,0.11,0.1,0.3,0,0
20,93,KS,Kansas,Kearny,0,0,0,0.48,1,1
20,95,KS,Kansas,Kingman,6.38,0,0,0.56,0,0
20,97,KS,Kansas,Kiowa,0,0,0,0.87,1,1
20,99,KS,Kansas,Labette,8.66,0,0,1.04,1,0
20,101,KS,Kansas,Lane,0,0,0,2.07,1,1
20,103,KS,Kansas,Leavenworth,31.97,0,0,0.62,0,0
20,105,KS,Kansas,Lincoln,0.73,0,0,0,1,1
20,107,KS,Kansas,Linn,24.7,0,0,0.89,0,0
20,109,KS,Kansas,Logan,0,0,0,0.96,1,1
20,111,KS,Kansas,Lyon,5.64,0,0,0.63,1,0
20,113,KS,Kansas,McPherson,2.68,0,0,0.57,1,0
20,115,KS,Kansas,Marion,2.97,0,0,0.1,1,0
20,117,KS,Kansas,Marshall,6.51,0,0,0.48,1,0
20,119,KS,Kansas,Meade,0,0,0,0.07,1,1
20,121,KS,Kansas,Miami,13.51,0,0,0.84,0,0
20,123,KS,Kansas,Mitchell,2.81,0,0,0.18,1,0
20,125,KS,Kansas,Montgomery,15.94,0,0,3.36,1,0
20,127,KS,Kansas,Morris,3.33,0,0,0.11,1,1
20,129,KS,Kansas,Morton,0,0,0,0.11,1,1
20,131,KS,Kansas,Nemaha,2.45,0,0,0.5,1,0
20,133,KS,Kansas,Neosho,12.97,1.39,1.38,0.34,1,0
20,135,KS,Kansas,Ness,0,0,0,0.2,1,1
20,137,KS,Kansas,Norton,1.62,0,0,0.84,1,0
20,139,KS,Kansas,Osage,11.91,0,0,0.21,0,0
20,141,KS,Kansas,Osborne,3.85,0,0,0.39,1,1
20,143,KS,Kansas,Ottawa,5.36,0,0,0.58,1,1
20,145,KS,Kansas,Pawnee,2.4,0,0,0.89,1,0
20,147,KS,Kansas,Phillips,3.76,0,0,0.35,1,0
20,149,KS,Kansas,Pottawatomie,14.51,0,0,1.43,0,0
20,151,KS,Kansas,Pratt,0.91,0,0,1.48,1,0
20,153,KS,Kansas,Rawlins,0,0,0,0.88,1,1
20,155,KS,Kansas,Reno,6.17,0.26,0.31,0.98,1,0
20,157,KS,Kansas,Republic,6.36,0,0,0.36,1,1
20,159,KS,Kansas,Rice,4.19,0,0,1.1,1,0
20,161,KS,Kansas,Riley,12.65,0.12,0.15,0.67,0,0
20,163,KS,Kansas,Rooks,1.42,0,0,0.41,1,1
20,165,KS,Kansas,Rush,2.09,0,0,0.29,1,1
20,167,KS,Kansas,Russell,1.32,0,0,0.76,1,0
20,169,KS,Kansas,Saline,3.31,0,0,0.47,1,0
20,171,KS,Kansas,Scott,0,0,0,0.1,1,0
20,173,KS,Kansas,Sedgwick,1.3,0.14,0.09,1.04,0,0
20,175,KS,Kansas,Seward,1.58,0,0,0.71,1,0
20,177,KS,Kansas,Shawnee,11.86,0.15,0.12,0.94,0,0
20,179,KS,Kansas,Sheridan,0,0,0,0.2,1,1
20,181,KS,Kansas,Sherman,0,0,0,0.77,1,0
20,183,KS,Kansas,Smith,1.65,0,0,0.52,1,1
20,185,KS,Kansas,Stafford,4,0,0,1.02,1,1
20,187,KS,Kansas,Stanton,0,0,0,0.29,1,1
20,189,KS,Kansas,Stevens,0,0,0,0.26,1,0
20,191,KS,Kansas,Sumner,1.28,0,0,1.4,0,0
20,193,KS,Kansas,Thomas,0,0,0,0.78,1,0
20,195,KS,Kansas,Trego,0.27,0,0,0.8,1,1
20,197,KS,Kansas,Wabaunsee,5.22,0,0,0.54,0,0
20,199,KS,Kansas,Wallace,0,0,0,0.38,1,1
20,201,KS,Kansas,Washington,5.76,0,0,0.11,1,1
20,203,KS,Kansas,Wichita,0,0,0,1.31,1,1
20,205,KS,Kansas,Wilson,14.8,0,0,0.65,1,0
20,207,KS,Kansas,Woodson,11.35,0,0,0.5,1,1
20,209,KS,Kansas,Wyandotte,24.03,0.38,0.35,0.67,0,0
21,1,KY,Kentucky,Adair,45.18,1.82,1.88,0.23,1,0
21,3,KY,Kentucky,Allen,43.72,0,0,0,0,0
21,5,KY,Kentucky,Anderson,47.96,0,0,0.08,1,0
21,7,KY,Kentucky,Ballard,20.86,0,0,0.51,1,1
21,9,KY,Kentucky,Barren,19.23,0.78,0.77,0.11,1,0
21,11,KY,Kentucky,Bath,47.88,0.92,0.65,0.11,1,1
21,13,KY,Kentucky,Bell,84.71,0.25,0.21,0.15,1,0
21,15,KY,Kentucky,Boone,30.66,1.47,1.76,0.1,0,0
21,17,KY,Kentucky,Bourbon,4.76,0,0,0,0,0
21,19,KY,Kentucky,Boyd,58.96,0,0,0.13,0,0
21,21,KY,Kentucky,Boyle,27.34,0,0,0.28,1,0
21,23,KY,Kentucky,Bracken,59.49,0,0,0.17,0,0
21,25,KY,Kentucky,Breathitt,85.51,0,0,0.18,1,0
21,27,KY,Kentucky,Breckinridge,41.67,0,0,0.18,1,1
21,29,KY,Kentucky,Bullitt,58.93,0,0,0.28,0,0
21,31,KY,Kentucky,Butler,57.39,0,0,0.24,0,0
21,33,KY,Kentucky,Caldwell,29.18,1.35,1.36,0,1,0
21,35,KY,Kentucky,Calloway,29.15,0,0,0.42,1,0
21,37,KY,Kentucky,Campbell,46.41,0,0,0.1,0,0
21,39,KY,Kentucky,Carlisle,12.59,8.43,6.94,1.45,1,1
21,41,KY,Kentucky,Carroll,29.19,0,0,0.18,1,0
21,43,KY,Kentucky,Carter,73.75,0.81,0.69,0.41,1,0
21,45,KY,Kentucky,Casey,60.33,8.09,6.96,0.28,1,1
21,47,KY,Kentucky,Christian,44.84,0.28,0.18,1.08,0,0
21,49,KY,Kentucky,Clark,26.28,1.99,2.02,0.08,0,0
21,51,KY,Kentucky,Clay,87.52,0,0,0.48,1,0
21,53,KY,Kentucky,Clinton,61.53,0,0,0,1,1
21,55,KY,Kentucky,Crittenden,34.33,1.25,1.09,0.32,1,0
21,57,KY,Kentucky,Cumberland,75.59,4.51,3.93,0,1,1
21,59,KY,Kentucky,Daviess,15.81,0.1,0.24,0.43,0,0
21,61,KY,Kentucky,Edmonson,59.86,0,0,0.28,0,0
21,63,KY,Kentucky,Elliott,54.33,0,0,0.08,1,1
21,65,KY,Kentucky,Estill,80.21,4.08,3.23,0.45,1,0
21,67,KY,Kentucky,Fayette,5.03,0.37,0.45,0.31,0,0
21,69,KY,Kentucky,Fleming,29.21,6.33,5.39,0.06,1,0
21,71,KY,Kentucky,Floyd,79.33,0,0,0.01,1,0
21,73,KY,Kentucky,Franklin,32.99,0.26,0.26,0.2,1,0
21,75,KY,Kentucky,Fulton,28.87,0,0,0.35,1,1
21,77,KY,Kentucky,Gallatin,44.18,0,0,0,0,0
21,79,KY,Kentucky,Garrard,22.52,0,0,0.4,1,0
21,81,KY,Kentucky,Grant,55.97,0,0,0.11,0,0
21,83,KY,Kentucky,Graves,22.86,1.22,1.15,0.39,1,0
21,85,KY,Kentucky,Grayson,43.53,3.16,3.19,0.4,1,0
21,87,KY,Kentucky,Green,33.64,1.35,1.15,2.81,1,1
21,89,KY,Kentucky,Greenup,66.39,4.21,4.83,0.08,0,0
21,91,KY,Kentucky,Hancock,34.69,0,0,0.14,0,0
21,93,KY,Kentucky,Hardin,37.29,0.08,0.05,0.65,0,0
21,95,KY,Kentucky,Harlan,86.73,0.27,0.09,0.08,1,0
21,97,KY,Kentucky,Harrison,16.16,0,0,0.02,1,0
21,99,KY,Kentucky,Hart,40.48,2.55,3.64,0.55,1,1
21,101,KY,Kentucky,Henderson,10.21,0,0,0.18,0,0
21,103,KY,Kentucky,Henry,40.95,0,0,0.35,0,0
21,105,KY,Kentucky,Hickman,33.52,0,0,0.26,1,1
21,107,KY,Kentucky,Hopkins,46.9,0.5,0.34,0.37,1,0
21,109,KY,Kentucky,Jackson,77.54,0,0,0.01,1,1
21,111,KY,Kentucky,Jefferson,21.49,0.58,0.66,0.24,0,0
21,113,KY,Kentucky,Jessamine,22,2.06,2.74,0.43,0,0
21,115,KY,Kentucky,Johnson,79.79,0,0,0.09,1,0
21,117,KY,Kentucky,Kenton,45.06,0.27,0.32,0.16,0,0
21,119,KY,Kentucky,Knott,80.32,0,0,0.12,1,1
21,121,KY,Kentucky,Knox,76.55,2.82,3.63,0.83,1,0
21,123,KY,Kentucky,Larue,27.32,0,0,0.06,0,0
21,125,KY,Kentucky,Laurel,60.49,2.09,2.42,0.38,1,0
21,127,KY,Kentucky,Lawrence,83.86,0,0,0.03,1,0
21,129,KY,Kentucky,Lee,81.04,0,0,0.3,1,1
21,131,KY,Kentucky,Leslie,94.09,0.62,0.26,0,1,1
21,133,KY,Kentucky,Letcher,94.97,0,0,0.21,1,1
21,135,KY,Kentucky,Lewis,78.27,7.46,6.73,1.08,1,1
21,137,KY,Kentucky,Lincoln,30.3,1.13,0.79,0.05,1,0
21,139,KY,Kentucky,Livingston,52.41,0,0,0.13,1,1
21,141,KY,Kentucky,Logan,32.09,1.22,0.88,0.08,1,0
21,143,KY,Kentucky,Lyon,52.77,0,0,0.4,1,1
21,145,KY,Kentucky,McCracken,26.81,0,0,0.38,1,0
21,147,KY,Kentucky,McCreary,86.49,0,0,0.86,1,1
21,149,KY,Kentucky,McLean,20.2,0,0,0.19,0,0
21,151,KY,Kentucky,Madison,28.88,0,0,0.38,1,0
21,153,KY,Kentucky,Magoffin,81.05,0,0,0.03,1,1
21,155,KY,Kentucky,Marion,37.24,8.8,9.38,0.49,1,0
21,157,KY,Kentucky,Marshall,29.34,0.9,0.93,0.19,1,0
21,159,KY,Kentucky,Martin,75.6,0,0,0.26,1,1
21,161,KY,Kentucky,Mason,25.98,0,0,0.07,1,0
21,163,KY,Kentucky,Meade,30.06,0,0,0.76,0,0
21,165,KY,Kentucky,Menifee,67.37,0,0,0,1,1
21,167,KY,Kentucky,Mercer,21.54,0,0,0.26,1,0
21,169,KY,Kentucky,Metcalfe,46.9,0,0,0.04,1,1
21,171,KY,Kentucky,Monroe,26.46,17.23,15.92,0.21,1,1
21,173,KY,Kentucky,Montgomery,22.46,0.58,0.56,0.38,1,0
21,175,KY,Kentucky,Morgan,77.49,0,0,0.38,1,1
21,177,KY,Kentucky,Muhlenberg,50.61,3.81,3.25,0.26,1,0
21,179,KY,Kentucky,Nelson,33.67,0.59,0.5,0.11,1,0
21,181,KY,Kentucky,Nicholas,25.06,0,0,0.28,1,1
21,183,KY,Kentucky,Ohio,46.7,4,4.68,0.03,1,0
21,185,KY,Kentucky,Oldham,15.65,0.62,0.47,0.23,0,0
21,187,KY,Kentucky,Owen,52.34,0,0,0.39,1,1
21,189,KY,Kentucky,Owsley,79.69,0,0,0.09,1,1
21,191,KY,Kentucky,Pendleton,55.83,0,0,0.37,0,0
21,193,KY,Kentucky,Perry,77.14,0,0,0.36,1,0
21,195,KY,Kentucky,Pike,72.83,0,0,0.17,1,0
21,197,KY,Kentucky,Powell,70.23,0,0,0.48,1,0
21,199,KY,Kentucky,Pulaski,47.12,6.35,5.25,0.32,1,0
21,201,KY,Kentucky,Robertson,47.79,0,0,0,1,1
21,203,KY,Kentucky,Rockcastle,65.03,0,0,1.11,1,0
21,205,KY,Kentucky,Rowan,75.39,4.26,3.92,0.18,1,0
21,207,KY,Kentucky,Russell,50.42,0,0,0.14,1,1
21,209,KY,Kentucky,Scott,21.35,0,0,0.25,0,0
21,211,KY,Kentucky,Shelby,21.16,2.84,4.69,0.08,0,0
21,213,KY,Kentucky,Simpson,9.82,7.75,11.85,0.6,1,0
21,215,KY,Kentucky,Spencer,43.26,0,0,0.21,0,0
21,217,KY,Kentucky,Taylor,46.1,4.69,4.12,0,1,0
21,219,KY,Kentucky,Todd,22.69,11.3,12.78,0.03,1,1
21,221,KY,Kentucky,Trigg,47.85,3.84,4.52,0,0,0
21,223,KY,Kentucky,Trimble,52.12,0,0,0.82,0,0
21,225,KY,Kentucky,Union,12.41,0,0,0.03,1,0
21,227,KY,Kentucky,Warren,25.79,1.64,2.65,0.59,0,0
21,229,KY,Kentucky,Washington,34.87,0,0,0,1,1
21,231,KY,Kentucky,Wayne,68.17,5.22,4.55,0,1,0
21,233,KY,Kentucky,Webster,21.9,0,0,0.13,1,1
21,235,KY,Kentucky,Whitley,61.48,0,0,0.24,1,0
21,237,KY,Kentucky,Wolfe,82.11,0,0,0.42,1,1
21,239,KY,Kentucky,Woodford,13.64,0,0,0,0,0
22,1,LA,Louisiana,Acadia Parish,33.02,0,0,0.05,0,0
22,3,LA,Louisiana,Allen Parish,81.29,16.53,26.61,2.1,1,0
22,5,LA,Louisiana,Ascension Parish,41.81,0,0,0.08,0,0
22,7,LA,Louisiana,Assumption Parish,51.6,0,0,0.37,1,0
22,9,LA,Louisiana,Avoyelles Parish,51.58,0.98,1.22,1.07,1,0
22,11,LA,Louisiana,Beauregard Parish,78.68,3.61,4.07,0.9,1,0
22,13,LA,Louisiana,Bienville Parish,86.89,3.72,4.93,0.04,1,0
22,15,LA,Louisiana,Bossier Parish,68.29,0.22,0.31,0.7,0,0
22,17,LA,Louisiana,Caddo Parish,50.45,0.52,0.61,0.46,0,0
22,19,LA,Louisiana,Calcasieu Parish,41.38,0.25,0.36,0.35,0,0
22,21,LA,Louisiana,Caldwell Parish,83.58,5.38,6.15,0.5,1,1
22,23,LA,Louisiana,Cameron Parish,1.03,0,0,0.5,0,0
22,25,LA,Louisiana,Catahoula Parish,41.34,1.62,3.16,0.19,1,1
22,27,LA,Louisiana,Claiborne Parish,84.04,1.51,1.53,0.22,1,0
22,29,LA,Louisiana,Concordia Parish,51.82,0,0,0.2,1,0
22,31,LA,Louisiana,De Soto Parish,69.15,0.48,0.39,1.17,0,0
22,33,LA,Louisiana,East Baton Rouge Parish,42.04,0.1,0.08,0.22,0,0
22,35,LA,Louisiana,East Carroll Parish,24.27,0,0,0,1,0
22,37,LA,Louisiana,East Feliciana Parish,65.1,1.86,1.83,0.48,0,0
22,39,LA,Louisiana,Evangeline Parish,52.17,0,0,0.23,1,0
22,41,LA,Louisiana,Franklin Parish,26.41,0,0,0.07,1,0
22,43,LA,Louisiana,Grant Parish,70.71,2.65,3.41,0.33,0,0
22,45,LA,Louisiana,Iberia Parish,30.58,0,0,0.1,0,0
22,47,LA,Louisiana,Iberville Parish,74.79,0,0,0.22,0,0
22,49,LA,Louisiana,Jackson Parish,103.06,4.26,4.04,0.08,1,0
22,51,LA,Louisiana,Jefferson Parish,5.9,0.01,0.01,0.4,0,0
22,53,LA,Louisiana,Jefferson Davis Parish,9.44,0,0,0.92,1,0
22,55,LA,Louisiana,Lafayette Parish,7,0.08,0.05,0.17,0,0
22,57,LA,Louisiana,Lafourche Parish,15.47,0,0,2.4,0,0
22,61,LA,Louisiana,Lincoln Parish,81.53,3.62,5.39,0.32,1,0
22,63,LA,Louisiana,Livingston Parish,69.82,1.41,2.34,0.25,0,0
22,65,LA,Louisiana,Madison Parish,40.37,0,0,0.07,1,0
22,67,LA,Louisiana,Morehouse Parish,46.69,0,0,0.04,1,0
22,69,LA,Louisiana,Natchitoches Parish,73.66,12.1,12.45,1.07,1,0
22,71,LA,Louisiana,Orleans Parish,2.5,0.01,0,0.19,0,0
22,73,LA,Louisiana,Ouachita Parish,60.01,3.43,5.56,0.2,0,0
22,75,LA,Louisiana,Plaquemines Parish,4.1,0,0,1.35,0,0
22,77,LA,Louisiana,Pointe Coupee Parish,51.26,0.28,0.16,0.29,0,0
22,79,LA,Louisiana,Rapides Parish,66.29,1.12,1.48,0.67,0,0
22,81,LA,Louisiana,Red River Parish,65.64,11.78,11.79,0.14,1,1
22,83,LA,Louisiana,Richland Parish,22.77,0.07,0.07,0,1,0
22,85,LA,Louisiana,Sabine Parish,73.92,27.78,37.69,7.35,1,0
22,87,LA,Louisiana,St. Bernard Parish,1.79,0,0,0.46,0,0
22,89,LA,Louisiana,St. Charles Parish,24.32,0,0,0.38,0,0
22,91,LA,Louisiana,St. Helena Parish,70.94,0,0,1.04,0,0
22,93,LA,Louisiana,St. James Parish,52.1,0,0,0.22,0,0
22,95,LA,Louisiana,St. John the Baptist Parish,33.7,0,0,0,0,0
22,97,LA,Louisiana,St. Landry Parish,39.06,0.49,0.46,0.17,1,0
22,99,LA,Louisiana,St. Martin Parish,61.69,0,0,0.53,0,0
22,101,LA,Louisiana,St. Mary Parish,36.32,0,0,1.27,1,0
22,103,LA,Louisiana,St. Tammany Parish,42.58,0.12,0.14,0.61,0,0
22,105,LA,Louisiana,Tangipahoa Parish,60.47,0.33,0.3,0.28,0,0
22,107,LA,Louisiana,Tensas Parish,47.47,0,0,0,1,1
22,109,LA,Louisiana,Terrebonne Parish,9.92,0.02,0.01,5.74,0,0
22,111,LA,Louisiana,Union Parish,78.12,4.04,5.36,0.24,0,0
22,113,LA,Louisiana,Vermilion Parish,0.91,0.75,1.09,0.44,0,0
22,115,LA,Louisiana,Vernon Parish,89.46,1.23,1.88,1.7,1,0
22,117,LA,Louisiana,Washington Parish,72.78,8.53,23.38,0.31,1,0
22,119,LA,Louisiana,Webster Parish,68.58,0.32,0.39,0.46,0,0
22,121,LA,Louisiana,West Baton Rouge Parish,38.2,0,0,0.13,0,0
22,123,LA,Louisiana,West Carroll Parish,24.79,0,0,0.44,1,1
22,125,LA,Louisiana,West Feliciana Parish,66.54,0,0,0.15,0,0
